CustomerID,Tenure,InternetService,Contract,MonthlyCharges,TotalCharges,PaymentMethod,Churn
C02799,72,Fiber Optic,Month-to-Month,84.59,6197.39,Bank Transfer,No
C02800,3,DSL,Month-to-Month,83.45,264.24,Credit Card,No
C02801,19,DSL,Month-to-Month,28.04,580.41,Mailed Check,No
C02802,27,No internet,Two Year,55.24,1341.82,Bank Transfer,No
C02803,33,fiber optic,Month-to-Month, 59.08 ,2077.79,Bank Transfer,Yes
C02804,42,DSL,Month-to-Month,87.78,3362.74,Electronic Check,No
C02805,11,Fiber Optic,Two Year,83.82,941.45,Bank Transfer,No
C02806,62,No Internet,Month-to-Month,18.94,1236.85,Electronic Check,No
C02807,29,Fiber Optic,One Year,94.6,3011.38,Mailed Check,No
C02808,21,DSL ,Two Year,103.35,2363.5,Credit Card,Yes
C02809,36,DSL,Two Year,71.45,2613.84,Credit Card,No
C02810,34,DSL,Two Year,78.3,2518.38,Mailed Check,Yes
C02811,43,Fiber Optic,Two Year,79.63,3916.91,Electronic Check,No
C02812,51,DSL,Month-to-Month, 44.66 ,2293.87,Credit Card,Yes
C02813,60,dsl,Month-to-Month,43.15,2767.04,Credit Card,No
C02814,66,No internet,Month-to-Month,88.06,6163.0,Electronic Check,No
C02815,19,DSL ,Month-to-Month, 43.2 ,847.69,Electronic Check,No
C02816,64,Fiber optic,Month-to-Month,65.79,4825.74,Credit Card,No
C02817,26,DSL,Two Year,33.86,922.35,Bank Transfer,No
C02818,40,DSL,Month-to-Month,,$2719.05,Electronic Check,Yes
C02819,65, Fiber Optic ,One Year,78.56,4375.95,Bank Transfer,No
C02820,62,Fiber Optic,One Year,,3039.6,Mailed Check,No
C02821,18,DSL,One Year,114.92,2172.4,Bank Transfer,No
C02822,21,FIBER,Two Year,21.91,435.42,Electronic Check,No
C02823,60,Fiber Optic,Two Year, 46.49 ,2430.21,Mailed Check,Yes
C02824,68,FIBER,Two Year,76.99,4750.64,Electronic Check,No
C02825,22,Fiber Optic,One Year,42.99,1020.92,Bank Transfer,No
C02826,43,,Month-to-Month,62.86,2380.19,Electronic Check,No
C02827,27,DSL ,Month-to-Month,70.95,1739.7,Bank Transfer,Yes
C02828,24,DSL,Month-to-Month,37.72,983.06,Credit Card,Yes
C02829,47,Fiber Optic,One Year,116.84,4858.46,Mailed Check,Yes
C02830,68,Fiber Optic,Month-to-Month,71.22,5112.52,Credit Card,Yes
C02831,11,No Internet,month-to-month,73.41,700.79,Bank Transfer,No
C02832,25,Fiber Optic,One Year,95.5,2419.16,Electronic Check,No
C02833,54,DSL,Month-to-Month,87.72,4503.3,Credit Card,No
C02834,39,Fiber Optic,One Year,50.34,2024.47,Credit Card,Yes
C02835,25,,Month-to-Month,42.87,966.72,Credit Card,Yes
C02836,71, Dsl,month-to-month, 73.4 ,5861.92,Mailed Check,No
C02837,16,DSL,One Year,80.39,1172.35,Credit Card,No
C02838,56,Fiber Optic,Month-to-Month,68.14,3456.19,Electronic Check,Yes
C02839,41,DSL,Month-to-Month,83.27,2985.4,Mailed Check,No
C02840,39,,Two Year,96.6,3922.52,Credit Card,No
C02841,49,Fiber Optic,Month-to-Month,75.95,4093.68,Credit Card,Yes
C02842,34,Fiber Optic,MONTHLY,136.15,4898.07,Electronic Check,Yes
C02843,22, Dsl,Month-to-Month,73.0,1392.38,Electronic Check,No
C02844,24,Fiber Optic,Month-to-Month,87.92,1968.18,Bank Transfer,No
C02845,11,DSL,Month-to-Month,32.88,385.98,Credit Card,Yes
C02846,66,Fiber Optic,Month-to-Month,40.83,2598.34,Electronic Check,No
C02847,38,Fiber Optic,One Year,76.92,3059.7,Electronic Check,Yes
C02848,9,Fiber Optic,Month-to-Month,63.8,601.34,Credit Card,Yes
C02849,29,No internet,Two Year,71.66,1886.85,Bank Transfer,No
C02850,27,Fiber Optic,One Year,58.29,1609.01,Credit Card,No
C02851,17,,Two Year,84.28,1535.15,Electronic Check,No
C02852,8,DSL,One Year,99.78,760.93,Bank Transfer,No
C02853,12, Fiber Optic ,Month-to-Month,105.81,1388.31,Electronic Check,Yes
C02854,18,DSL,One Year,41.07,653.09,,No
C02855,28,DSL,Month-to-Month,90.28,2392.86,Credit Card,No
C02856,46,DSL,One Year,109.77,5552.26,Bank Transfer,No
C02857,43,Fiber Optic,Month-to-Month,86.7,3235.44,Electronic Check,No
C02858,67,Fiber Optic,Month-to-Month,49.99,3789.45,Electronic Check,No
C02859,60,Fiber Optic,One Year,99.93,6237.38,Electronic Check,No
C02860,41,Fiber Optic,One Year,58.06,2110.02,Electronic Check,No
C02861,71,Fiber Optic,One Year,56.25,3474.05,Credit Card,No
C02862,21,DSL,Month-to-Month,47.94,859.75,Credit Card,No
C02863,35,Fiber Optic,Two Year,59.39,2172.71,Electronic Check,No
C02864,51,Fiber Optic,One Year,78.45,4586.2,Bank Transfer,No
C02865,64,DSL,One Year,38.69,2215.31,Credit Card,No
C02866,20,Fiber Optic,Two Year,86.04,$1577.88,Credit Card,Yes
C02867,51,fiber optic,Month-to-Month,82.65,,Electronic Check,Yes
C02868,41,fiber optic,One Year,96.57,4481.91,Mailed Check,No
C02869,59,Fiber Optic,Month-to-Month,58.43,3385.05,Credit Card,No
C02870,24,Fiber Optic,Two Year,50.95,1350.4,Electronic Check,No
C02871,65,Fiber Optic,Month-to-Month,58.5,,Mailed Check,No
C02872,33,fiber optic,MONTHLY,78.82,2730.18,Electronic Check,Yes
C02873,59,Fiber Optic,Month-to-Month,60.29,3293.91,Electronic Check,Yes
C02874,27,Fiber Optic,Month-to-Month,75.44,1845.37,Mailed Check,No
C02875,46,dsl,Two Year,81.59,4150.0,Bank Transfer,No
C02876,66,No Internet,Month-to-Month,69.17,4489.98,Credit Card,Yes
C02877,6, No Internet ,Month-to-Month,55.23,371.58,Electronic Check,No
C02878,52,Fiber Optic,Month-to-Month,66.2,3154.06,Electronic Check,Yes
C02879,1, Dsl,Month-to-Month,78.08,72.13,Bank Transfer,No
C02880,48,FIBER,Two Year,46.88,2050.56,Electronic Check,Yes
C02881,22,Fiber Optic,Month-to-Month,,1594.89,Bank Transfer,No
C02882,17,Fiber Optic,One Year,15.0,234.72,,No
C02883,5,Fiber Optic,Month-to-Month,21.82,102.91,Credit Card,No
C02884,33, Dsl,Two Year,68.18,2548.55,Electronic Check,No
C02885,35,DSL ,Month-to-Month,26.56,938.07,Electronic Check,No
C02886,8,,Month-to-Month,98.87,680.52,Credit Card,Yes
C02887,72,,One Year,71.43,5038.71,Mailed Check,No
C02888,50,DSL ,MONTHLY, 107.76 ,5411.3,Bank Transfer,Yes
C02889,72,Fiber Optic,Month-to-Month,115.11,7415.96,Mailed Check,Yes
C02890,37,DSL,Two Year,42.04,1664.49,Bank Transfer,No
C02891,60,,Two Year,80.87,$5525.52,Mailed Check,No
C02892,23,dsl,Two Year,36.95,$847.92,Credit Card,No
C02893,18,No Internet,Two Year,72.04,1140.28,Electronic Check,No
C02894,30,fiber optic,Two Year,45.06,1225.75,Credit Card,Yes
C02895,40,No Internet, one year,33.6,1495.42,Bank Transfer,No
C02896,18,Fiber optic,Two Year,40.03,647.57,Mailed Check,Yes
C02897,3,DSL,One Year,91.22,305.45,,No
C02898,46,Fiber Optic,Month-to-Month,52.22,2699.02,Electronic Check,No
C02899,54,No Internet,Month-to-Month,58.8,3547.25,Credit Card,No
C02900,72,Fiber Optic,One Year,107.66,8020.62,Electronic Check,No
C02901,59,No Internet,Month-to-Month,52.66,3098.49,Mailed Check,No
C02902,25,Fiber Optic,One Year,,1741.81,Mailed Check,No
C02903,61,Fiber Optic,One Year,80.43,4881.67,Bank Transfer,No
C02904,38,Fiber optic,Two Year,91.92,3175.67,Bank Transfer,Yes
C02905,32,DSL,Month-to-Month,26.31,764.32,Credit Card,No
C02906,51,Fiber Optic,Month-to-Month,100.97,5855.03,Credit Card,No
C02907,33,No Internet,One Year,95.75,3373.91,Bank Transfer,No
C02908,22,Fiber Optic,Month-to-Month,105.7,2472.22,Electronic Check,Yes
C02909,31,Fiber Optic,Month-to-Month, 50.53 ,1769.14,Mailed Check,Yes
C02910,70,Fiber Optic,Two Year,70.88,5494.17,Electronic Check,Yes
C02911,38, Fiber Optic ,Two Year,109.92,4086.53,Mailed Check,Yes
C02912,69,No Internet,Month-to-Month, 97.7 ,6090.33,Electronic Check,Yes
C02913,4,No Internet,One year ,78.82,333.82,Credit Card,No
C02914,2, Fiber Optic ,One Year,69.93,155.89,Bank Transfer,Yes
C02915,7,Fiber Optic,MONTHLY,45.56,363.79,Mailed Check,Yes
C02916,38,No Internet,Month-to-Month,43.29,1591.67,Electronic Check,No
C02917,1,DSL ,Month-to-Month,97.14,100.21,Electronic Check,No
C02918,50,DSL,Two Year,74.61,4270.44,Electronic Check,No
C02919,6,DSL,One Year,55.2,336.63,Electronic Check,No
C02920,29,DSL,Two Year,21.22,566.79,Electronic Check,Yes
C02921,65,DSL,Month-to-Month,101.33,5846.31,,No
C02922,0,Fiber Optic,One Year,57.46,63.62,Bank Transfer,No
C02923,14,dsl,Two Year,27.86,360.53,Electronic Check,No
C02924,52,No Internet,One Year,97.12,5786.61,Credit Card,No
C02925,51,DSL,Month-to-Month,93.66,4492.77,Electronic Check,No
C02926,47,Fiber Optic,Two Year,63.51,2986.28,Electronic Check,No
C02927,33,DSL,One Year,51.55,1687.02,Mailed Check,No
C02928,20,No internet,One year , 64.94 ,1285.0,Mailed Check,No
C02929,57,No Internet,Month-to-Month, 35.84 ,1877.36,Credit Card,No
C02930,59,No Internet,Month-to-Month,109.43,5598.8,Credit Card,No
C02931,67,DSL,Month-to-Month,60.8,3775.59,Bank Transfer,No
C02932,58,Fiber Optic,Month-to-Month,64.36,4289.68,Electronic Check,No
C02933,33,Fiber Optic,One year ,76.72,,Bank Transfer,No
C02934,72,DSL, two year,50.25,$3477.33,Electronic Check,No
C02935,40,DSL , Month-to-Month ,100.79,3754.31,Credit Card,Yes
C02936,36,No Internet,One Year,72.38,2790.78,Mailed Check,No
C02937,40,DSL,Month-to-Month,44.81,1531.58,Credit Card,Yes
C02938,38,DSL,Month-to-Month,42.37,1783.18,Electronic Check,No
C02939,52,Fiber Optic,Two Year,89.98,5260.72,Credit Card,Yes
C02940,36,DSL,Two Year,90.68,3458.8,Electronic Check,No
C02941,70,DSL,Month-to-Month,56.29,4135.38,Mailed Check,No
C02942,69,fiber optic,Month-to-Month,33.03,2578.21,Bank Transfer,Yes
C02943,18,Fiber Optic,One Year,48.34,911.32,Electronic Check,No
C02944,24,Fiber Optic,Month-to-Month,57.8,1314.12,Credit Card,No
C02945,63, Fiber Optic ,Month-to-Month,119.41,8556.81,Electronic Check,Yes
C02946,62,DSL,Month-to-Month,57.67,3306.91,Bank Transfer,No
C02947,17,Fiber Optic,Month-to-Month,39.67,619.87,Bank Transfer,No
C02948,49,Fiber Optic,Month-to-Month,72.97,3801.06,Electronic Check,Yes
C02949,45,dsl,Two Year,,1317.21,Credit Card,No
C02950,65,DSL,Month-to-Month,37.63,2381.78,Electronic Check,No
C02951,31,dsl,Month-to-Month,53.49,1841.59,Mailed Check,Yes
C02952,25,Fiber Optic,Month-to-Month,28.8,703.48,Mailed Check,Yes
C02953,52,No Internet,Month-to-Month,82.8,3752.14,Credit Card,No
C02954,35,Fiber Optic,Month-to-Month,78.6,3144.76,Electronic Check,Yes
C02955,10,DSL,Month-to-Month,97.7,1041.12,Bank Transfer,Yes
C02956,13,,One Year,34.95,478.32,Electronic Check,No
C02957,19, Fiber Optic , Month-to-Month ,89.71,1794.24,Mailed Check,No
C02958,39,Fiber Optic,Month-to-Month,29.75,1326.87,Bank Transfer,No
C02959,11,DSL,Two Year,84.12,878.3,Electronic Check,No
C02960,32,Fiber Optic,One Year,43.7,1588.11,Electronic Check,Yes
C02961,6,DSL,Month-to-Month,33.85,196.83,Electronic Check,No
C02962,16,DSL,Two Year,74.97,1178.59,Electronic Check,No
C02963,61,DSL,Month-to-Month,89.6,5808.4,Credit Card,No
C02964,66,Fiber Optic,Two Year,28.41,2024.21,Bank Transfer,No
C02965,56,Fiber Optic,One year ,50.97,$2597.23,Credit Card,Yes
C02966,66,Fiber Optic,Month-to-Month,75.33,4387.72,Credit Card,Yes
C02967,59,DSL,One Year,32.79,1718.86,Bank Transfer,No
C02968,59,DSL,Month-to-Month,25.94,1423.02,Credit Card,No
C02969,8,Fiber optic,Month-to-Month,64.76,557.73,Electronic Check,Yes
C02970,46,DSL,Month-to-Month,106.39,5559.66,,Yes
C02971,18,Fiber Optic,Two Year,77.12,1423.75,Mailed Check,Yes
C02972,36,Fiber Optic,Month-to-Month,61.84,2079.85,Electronic Check,Yes
C02973,48,Fiber Optic,One Year, 78.32 ,3812.33,Bank Transfer,No
C02974,6,Fiber Optic,Month-to-Month,87.2,529.63,Electronic Check,Yes
C02975,15,DSL,One Year,38.11,635.73,Bank Transfer,No
C02976,56, Dsl,Month-to-Month,54.57,2738.38,Electronic Check,No
C02977,69,Fiber Optic,MONTHLY,50.03,3968.17,Bank Transfer,Yes
C02978,39,Fiber Optic,One Year,91.67,3960.35,Bank Transfer,No
C02979,17,Fiber Optic,Month-to-Month,66.81,1113.61,Credit Card,Yes
C02980,26, Fiber Optic ,1 Year,67.16,,Bank Transfer,No
C02981,26,DSL,One Year,102.02,2842.57,Mailed Check,No
C02982,16,Fiber Optic,Month-to-Month,79.89,1428.78,Credit Card,No
C02983,4,Fiber Optic,Month-to-Month,58.9,241.2,Electronic Check,Yes
C02984,39,Fiber Optic,Month-to-Month,114.17,4912.84,Credit Card,No
C02985,46,Fiber Optic,Month-to-Month,106.59,5585.9,Electronic Check,No
C02986,31,DSL,One Year,57.45,1869.94,Electronic Check,No
C02987,62,DSL,Month-to-Month,51.15,3407.34,Mailed Check,No
C02988,29,DSL,Month-to-Month,23.31,633.93,Electronic Check,Yes
C02989,17,Fiber Optic,Month-to-Month,,226.04,Mailed Check,No
C02990,2,Fiber Optic,Month-to-Month,76.4,146.6,Credit Card,Yes
C02991,48,DSL ,Two Year,41.59,2230.0,Electronic Check,No
C02992,71,Fiber Optic,One Year,,3898.04,Electronic Check,Yes
C02993,54,Fiber Optic,Two Year,52.25,2478.94,Credit Card,No
C02994,29,DSL,Month-to-Month,999,3021.06,Bank Transfer,Yes
C02995,19,Fiber Optic,Month-to-Month,52.95,922.51,Bank Transfer,No
C02996,15,DSL,One Year,79.94,1164.34,Credit Card,Yes
C02997,19,Fiber Optic,Month-to-Month,49.86,1060.33,Electronic Check,Yes
C02998,21,DSL,One Year,86.78,1581.22,Electronic Check,No
C02999,21,No Internet,Month-to-Month,67.05,1210.64,Electronic Check,No
C03000,37,Fiber Optic, two year,78.26,2690.25,Bank Transfer,No
C03001,36,Fiber Optic,Month-to-Month,49.89,1571.7,Electronic Check,No
C03002,71,Fiber optic,Month-to-Month,42.18,3098.19,Bank Transfer,No
C03003,2,NO INTERNET,One year ,42.65,94.78,Electronic Check,No
C03004,25,DSL,Month-to-Month,62.59,,Electronic Check,No
C03005,42,No Internet,One Year,59.31,2175.26,Credit Card,Yes
C03006,58,Fiber Optic,Two Year,84.37,4849.71,Electronic Check,No
C03007,68,Fiber Optic,Month-to-Month,50.56,$3550.1,Electronic Check,Yes
C03008,7,Fiber Optic,Month-to-Month,36.56,244.64,Credit Card,Yes
C03009,56,DSL,One Year,62.18,3309.34,Electronic Check,No
C03010,39,DSL,Two Year,49.13,1910.39,Electronic Check,No
C03011,25,DSL,Month-to-Month,47.46,$1314.59,Electronic Check,Yes
C03012,51,DSL,Month-to-Month,97.71,5102.91,,No
C03013,12,Fiber Optic,One Year,101.24,1142.36,Bank Transfer,No
C03014,26,DSL,Two Year,77.3,1768.34,Bank Transfer,No
C03015,18,Fiber Optic,Month-to-Month,15.0,305.68,Bank Transfer,No
C03016,62,,Month-to-Month,99.7,,Bank Transfer,No
C03017,13,Fiber Optic,Two Year,38.06,470.47,Electronic Check,Yes
C03018,6,Fiber Optic,One Year, 39.19 ,215.86,Electronic Check,Yes
C03019,60,Fiber Optic,Month-to-Month,60.85,$3802.14,Mailed Check,Yes
C03020,62,No Internet,Month-to-Month,93.86,5000.84,Electronic Check,Yes
C03021,29,FIBER,Two Year,44.12,1304.73,Bank Transfer,No
C03022,31,Fiber Optic,Month-to-Month,34.88,1160.08,Credit Card,No
C03023,18,Fiber Optic,Month-to-Month,94.42,1521.79,Credit Card,Yes
C03024,57,Fiber Optic,1 Year,89.84,5576.76,Electronic Check,Yes
C03025,36,Fiber Optic,Two Year,59.14,2209.31,Credit Card,No
C03026,30,DSL,One Year,79.72,2101.11,Bank Transfer,No
C03027,70,No Internet, Month-to-Month ,98.57,7516.3,Bank Transfer,Yes
C03028,27,No Internet,Month-to-Month, 90.36 ,2655.93,Electronic Check,No
C03029,40,Fiber Optic,Month-to-Month,88.34,3271.97,Mailed Check,Yes
C03030,39,DSL,Month-to-Month,85.31,3703.99,,Yes
C03031,69,Fiber Optic,Month-to-Month,119.49,7995.04,Electronic Check,Yes
C03032,64,No Internet,Two Year,58.47,3261.63,Electronic Check,No
C03033,44,Fiber Optic,One Year,90.75,3471.49,Bank Transfer,No
C03034,9,Fiber Optic,One Year,70.88,668.17,Electronic Check,Yes
C03035,67,No Internet,Month-to-Month,80.39,4958.78,,No
C03036,7,DSL,Month-to-Month,59.21,448.97,Credit Card,Yes
C03037,6,Fiber Optic,One Year,83.74,557.43,,Yes
C03038,8, Dsl,One Year,81.22,655.66,Credit Card,Yes
C03039,23,DSL,One Year,44.09,1016.84,Credit Card,No
C03040,52, Dsl,Two Year,61.65,3407.57,Electronic Check,No
C03041,26,DSL,One Year,101.09,2879.74,Electronic Check,No
C03042,27,DSL,One Year,52.79,1594.85,Bank Transfer,No
C03043,40,No Internet,One Year,73.34,$2805.42,Mailed Check,No
C03044,18,DSL,One Year,-50,778.13,Mailed Check,No
C03045,14,DSL,Two Year,64.72,996.55,Mailed Check,No
C03046,11,DSL,One Year,81.81,776.49,Mailed Check,No
C03047,29,Fiber Optic,One Year,52.03,1613.1,Bank Transfer,No
C03048,8,Fiber Optic,One Year,94.51,732.89,Electronic Check,Yes
C03049,35,DSL,One Year,49.14,1816.75,Electronic Check,No
C03050,30,Fiber Optic,One Year,103.8,3433.01,Electronic Check,No
C03051,23,DSL,Two Year,102.89,2117.7,Mailed Check,No
C03052,61,DSL,month-to-month,23.3,1501.65,Credit Card,No
C03053,3,DSL,Month-to-Month,97.46,311.52,Mailed Check,Yes
C03054,24,DSL,Month-to-Month,71.96,1488.26,Credit Card,Yes
C03055,-5,DSL,Month-to-Month,74.59,$2717.1,Electronic Check,No
C03056,41,DSL,Month-to-Month,39.72,1854.28,Electronic Check,No
C03057,14,Fiber Optic,Month-to-Month,103.65,1359.38,Mailed Check,No
C03058,29, Fiber Optic ,Month-to-Month,65.23,2077.86,Bank Transfer,Yes
C03059,9,DSL , one year,86.65,835.18,Credit Card,No
C03060,55, Fiber Optic ,Month-to-Month,46.04,2591.94,Electronic Check,Yes
C03061,70,Fiber Optic,One Year,15.0,1094.16,Credit Card,No
C03062,2,Fiber Optic,MONTHLY,71.79,157.98,Bank Transfer,Yes
C03063,50,NO INTERNET,month-to-month,77.99,4160.43,Mailed Check,No
C03064,54,Fiber Optic,One Year,41.66,2043.91,Bank Transfer,Yes
C03065,0,fiber optic,One Year,75.74,74.95,Bank Transfer,No
C03066,7,DSL,Month-to-Month,51.9,368.42,Credit Card,Yes
C03067,6,Fiber Optic,One Year,29.48,184.48,Electronic Check,No
C03068,7,Fiber Optic,Month-to-Month,86.25,687.93,Electronic Check,Yes
C03069,45,Fiber Optic,One Year,81.29,3842.39,Credit Card,No
C03070,0,Fiber Optic,Month-to-Month,37.72,33.91,Electronic Check,Yes
C03071,65,DSL,One Year,53.24,3098.09,Electronic Check,No
C03072,66,Fiber Optic,Month-to-Month,42.55,3043.74,Electronic Check,Yes
C03073,58,DSL,One Year,120.09,6939.86,Electronic Check,No
C03074,11,No Internet,Month-to-Month,75.34,903.38,Credit Card,No
C03075,30,DSL,One Year,123.44,4207.26,Bank Transfer,No
C03076,50,DSL,MONTHLY,63.01,3251.74,Credit Card,Yes
C03077,68,Fiber Optic,Month-to-Month,62.66,4647.83,Credit Card,No
C03078,17,DSL,Month-to-Month,41.42,644.02,Mailed Check,Yes
C03079,6, Fiber Optic ,Two Year,104.9,704.85,Credit Card,Yes
C03080,45,Fiber Optic,Two Year,65.22,3190.52,Mailed Check,No
C03081,14,No internet,Month-to-Month,60.36,782.51,Bank Transfer,Yes
C03082,23,DSL,One Year,72.75,1633.65,Credit Card,No
C03083,32,No Internet,Month-to-Month,55.31,1948.38,Bank Transfer,Yes
C03084,47,DSL,Month-to-Month,64.77,3219.58,Credit Card,No
C03085,8,DSL,Month-to-Month,52.95,385.55,Bank Transfer,No
C03086,41,No Internet,Two Year,91.36,,Bank Transfer,No
C03087,30,Fiber Optic,Two Year,80.15,2207.84,Credit Card,Yes
C03088,63,DSL,One Year,92.94,5960.28,Credit Card,No
C03089,62,DSL,One Year,39.79,2727.98,Electronic Check,No
C03090,0,Fiber Optic,Month-to-Month,52.3,45.75,Electronic Check,No
C03091,32,DSL,Two Year,47.06,1425.66,,No
C03092,8,Fiber Optic,Month-to-Month,33.72,239.6,Electronic Check,Yes
C03093,4,Fiber Optic,Month-to-Month,70.78,285.42,Credit Card,Yes
C03094,53,Fiber Optic,One Year,74.33,3845.53,Electronic Check,No
C03095,10,DSL,Two Year,137.14,1456.43,Electronic Check,No
C03096,57,Fiber optic,One Year,69.49,3847.9,Electronic Check,No
C03097,30,Fiber Optic,Month-to-Month,,2885.19,Credit Card,No
C03098,42,DSL,Two Year,65.49,2908.42,Bank Transfer,No
C03099,32,No Internet,One Year,106.58,3331.4,Electronic Check,No
C03100,28, No Internet ,Month-to-Month,50.86,1301.57,Bank Transfer,Yes
C03101,2,Fiber Optic,Month-to-Month,84.75,175.9,Electronic Check,Yes
C03102,55,Fiber optic,Month-to-Month,122.24,7431.91,Mailed Check,No
C03103,52,Fiber optic,Month-to-Month,101.77,4513.07,Electronic Check,No
C03104,64, Dsl,Month-to-Month, 15.77 ,1059.0,Credit Card,No
C03105,14,DSL,Month-to-Month,41.41,642.14,Electronic Check,Yes
C03106,3,Fiber Optic,Month-to-Month,54.42,158.74,Electronic Check,Yes
C03107,32,DSL,Two Year,71.81,2607.9,Electronic Check,No
C03108,22,dsl,MONTHLY,58.81,1405.81,Electronic Check,No
C03109,46,fiber optic,One Year,42.9,2268.15,Electronic Check,No
C03110,61,DSL,1 Year,70.07,4789.22,Credit Card,No
C03111,61,dsl,Month-to-Month,59.76,4010.72,Credit Card,No
C03112,12,Fiber Optic,Two Year,74.8,932.64,Electronic Check,No
C03113,71,Fiber Optic,One Year,107.87,7513.29,Bank Transfer,No
C03114,39,No Internet,Month-to-Month,44.0,1884.97,Mailed Check,Yes
C03115,34,Fiber Optic,Month-to-Month,34.29,1235.47,Electronic Check,No
C03116,25,Fiber Optic,Two Year,49.9,1194.58,Mailed Check,Yes
C03117,50,dsl,Month-to-Month,88.05,4774.5,,No
C03118,3,DSL,One Year,57.52,175.89,Mailed Check,No
C03119,43,DSL,Month-to-Month,32.84,1270.49,Electronic Check,No
C03120,28,No Internet,Month-to-Month,87.57,2811.7,Electronic Check,Yes
C03121,40,DSL ,Two Year,35.56,1429.3,Electronic Check,No
C03122,60,DSL ,One Year,77.1,,Electronic Check,No
C03123,54,DSL,Month-to-Month,73.88,3836.63,Mailed Check,No
C03124,1,Fiber Optic,Month-to-Month,64.75,55.95,Electronic Check,Yes
C03125,61,DSL,Month-to-Month,56.8,$3514.41,Electronic Check,No
C03126,48,Fiber Optic,MONTHLY, 55.87 ,$2533.51,Electronic Check,Yes
C03127,64,Fiber Optic,Month-to-Month,67.2,,Electronic Check,No
C03128,27,DSL,Month-to-Month,81.84,2012.72,Electronic Check,No
C03129,47,DSL,Month-to-Month,89.53,3828.29,Credit Card,Yes
C03130,15,Fiber Optic,Month-to-Month,97.35,1423.54,Bank Transfer,No
C03131,13,DSL,Month-to-Month,48.34,654.94,Credit Card,No
C03132,50,dsl,Month-to-Month,85.46,4715.58,Electronic Check,No
C03133,61,Fiber Optic,Two Year,124.99,8283.37,Electronic Check,Yes
C03134,23,DSL,Month-to-Month, 67.02 ,1626.65,Credit Card,No
C03135,28,DSL,MONTHLY,62.02,1956.37,Electronic Check,No
C03136,67,DSL,Month-to-Month,64.33,3887.16,Electronic Check,No
C03137,29,Fiber Optic,One year ,88.59,2336.64,Electronic Check,No
C03138,70,DSL,Month-to-Month,38.1,2295.01,Electronic Check,No
C03139,59,No Internet,One Year,64.18,3695.74,Credit Card,No
C03140,49,Fiber Optic,Month-to-Month,76.65,3465.7,Credit Card,No
C03141,38,Fiber Optic,Month-to-Month, 100.18 ,4128.26,Credit Card,No
C03142,50,DSL,One Year,67.67,3427.24,Credit Card,No
C03143,15,No Internet, Month-to-Month ,59.2,827.68,Bank Transfer,No
C03144,13,Fiber Optic,Month-to-Month,54.12,630.81,Bank Transfer,No
C03145,56,DSL,Month-to-Month,45.38,2666.43,Electronic Check,Yes
C03146,48,FIBER,Month-to-Month,78.85,99999,Electronic Check,No
C03147,30,Fiber Optic,Month-to-Month,82.45,2289.07,Mailed Check,No
